,Madde,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
331,Rakı,-3.3306690738754696e-14,0.0,0.0,0.0,0.0,12.679166666666664,4.633361683245196,0.0,0.0,0.0,0.0,4.646666666666666,1.8283748486972007
332,Sigaralar,0.0,10.849999999999982,0.0,0.0,0.0,4.929611998452255,6.905528053732923,0.37965628889768954,1.964620634700176,3.7195778365712195,0.0,0.16482006176372632,0.0
333,Uzman Doktor Muayene Ücreti,-22.318873026743212,-1.2491911762628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.159936821865115,0.0
334,Viski,0.0,0.0,0.0,0.0,0.0,5.325036547176665,5.400883774210019,0.0,0.0,0.0,0.0,1.103990846754388,1.091935973553948
335,İlaçlar,0.028510511701673735,-0.11772724456282635,0.0,0.0,-0.006881295975369461,0.02664850438485189,-0.023992531458028044,0.24078311136055408,0.13424478794219485,-0.015143444199594569,7.162993507829274,11.044313156367757,-0.024709536635375562
336,Şarap,1.7470104633781292,3.8687707840139085,0.0,0.0,0.022433749757921895,0.46102611228358015,1.4165158401675537,1.0666606331045214,0.30911044412551547,0.1541622022073863,-0.15590307521229363,0.5218982621652657,0.4657156427308351
337,"Araba İle İlgili, Temizlik ve Bakım Ürünleri",,,,,,,,,,,,,1.4651269524018518
338,Araç Yedek Parça ve Ekipmanları,,,,,,,,,,,,,1.3620891237333121
339,Avukatlık Ücreti,,,,,,,,,,,,,0.0
340,Ayakkabı Tamiri (Kadın),,,,,,,,,,,,,1.1175058509648172
341,Diğer Elektriksiz Ev Aletleri,,,,,,,,,,,,,1.4782895398865126
342,Diğer Kırtasiye Malzemeleri,,,,,,,,,,,,,0.9087003111555747
343,Diğer Sağlık Ürünleri,,,,,,,,,,,,,2.1795794636275345
344,Diş Dolgu Ücreti,,,,,,,,,,,,,0.0
345,Diş Çekme Ücreti,,,,,,,,,,,,,0.0
346,Dolmuş Ücreti,,,,,,,,,,,,,0.0
347,Gazeteler,,,,,,,,,,,,,1.755306057616468
348,Güneş Gözlüğü,,,,,,,,,,,,,2.0294113065345343
349,Hacca Gidiş Ücreti,,,,,,,,,,,,,0.0
350,Hamur Tatlıları,,,,,,,,,,,,,4.370728727228778
351,Her Türlü Ev Temizlik Aletleri,,,,,,,,,,,,,1.6792912614661315
352,Kablolu- Özel Televizyon Yayın Hizmetleri,,,,,,,,,,,,,6.164774839555864
353,Kadın Mont (Anorak),,,,,,,,,,,,,-2.3472232604054346
354,Kasko ve Zorunlu Trafik Sigortası,,,,,,,,,,,,,4.347826086956519
355,Kağıt Sofra Malzemeleri,,,,,,,,,,,,,1.4616030872503072
356,Kişisel Bakım Hizmetleri (Kadın İçin),,,,,,,,,,,,,2.609988325556334
357,Kontakt Lens,,,,,,,,,,,,,1.4693910948218258
358,Labaratuvar Tahlil Ücretleri,,,,,,,,,,,,,0.0
359,Magazinler ve Dergiler,,,,,,,,,,,,,2.138952294810015
360,Numaralı Gözlük Cam ve Çerçevesi,,,,,,,,,,,,,1.8601395188627468
361,Pencere (PVC),,,,,,,,,,,,,1.6991533421780947
362,Resim Çektirme Ücreti,,,,,,,,,,,,,0.0
363,Röntgen Ücreti,,,,,,,,,,,,,0.0
364,Saklama ve Muhafaza Malzemeleri,,,,,,,,,,,,,0.559271465924005
365,Sağlık Sigortası,,,,,,,,,,,,,0.0
366,Sağlık İle İlgili Araç Gereçler (Tansiyon Aleti),,,,,,,,,,,,,1.367543963074347
367,Servis Ücreti,,,,,,,,,,,,,0.0
368,Seyahat Malzemeleri,,,,,,,,,,,,,1.4719099808563674
369,Spor Müsabakalarına Giriş Ücreti,,,,,,,,,,,,,6.9751258893962165
370,Sportif Faaliyetler İçin Yapılan Ödemeler,,,,,,,,,,,,,1.9978046087058776
371,Sıhhi Techizat Malzemeleri,,,,,,,,,,,,,2.409359970594094
372,Taksi Ücreti,,,,,,,,,,,,,0.0
373,Tayt (Kadın için),,,,,,,,,,,,,0.28458315004478707
374,Telefon Yedek Parçaları,,,,,,,,,,,,,0.6341719553833891
375,Tren Ücreti (Şehirlerarası),,,,,,,,,,,,,10.273447893700126
376,Tren Ücreti Banliyo,,,,,,,,,,,,,0.0
377,Ulaşım Araçları ile İlgili Hizmet Ücreti,,,,,,,,,,,,,0.0
378,Umreye Gidiş Ücreti,,,,,,,,,,,,,0.0
379,Votka,,,,,,,,,,,,,0.0
380,"Yangın, Hırsızlık ve Diğer Afetler İçin Sigorta",,,,,,,,,,,,,0.0
381,Yazım ve Çizim Kağıtları,,,,,,,,,,,,,1.446363134745754
382,Yurt Dışı Bir Hafta ve Daha Fazla Süreli Turlar,,,,,,,,,,,,,3.022568557111849
383,Yurt Ücreti,,,,,,,,,,,,,0.0
384,Yurtiçi Bir Hafta ve Daha Fazla Süreli Turlar,,,,,,,,,,,,,-1.1396309583874165
385,Yurtiçi Haftasonu Turları,,,,,,,,,,,,,1.5718883212072154
386,İmplant Tedavisi (Muayenehane),,,,,,,,,,,,,0.0
387,Şans Oyunları,,,,,,,,,,,,,4.172098516394729
