,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler
2025-02-13,106.09149186007457,106.24035958492121,105.77456995246602,106.79773138441688,106.16680818343657,105.03589348395839,105.44837704442631,110.22633300508065,105.28597700192483,99.13261970935177,102.23501805913142,104.521959569094,107.9760283194883,109.94128295178707,107.0000024926697,104.02749408481274,104.31175346093275,104.4077692242869,102.38749589901168,108.25465881324054,102.06873871538659,107.59959338372832,106.13884313629636,106.24036181777723,117.38438126203431,100.00000000000009,114.86030091124185
2025-02-14,106.0795534761672,106.23521166594851,105.7458692678175,106.79403266879127,106.15045429013804,105.01821511133451,105.44949631445503,110.23154887922973,105.28526583942153,98.71031684492421,102.13979957103247,104.66785223215953,108.05864491081736,109.98742685811226,107.10073291105813,104.02873865709311,104.31316998958408,104.40788164632959,102.38861081439667,108.25810499775058,102.06879838228365,107.53331818424846,106.13664753584304,106.3078695871666,117.38438126203431,100.00000000000009,114.39234165219676
2025-02-15,106.20754426042896,106.35446788754695,105.88387517037548,106.89884232327736,106.26500583178952,105.1420652967503,105.6020994282552,110.24749231648121,105.39363463524477,98.93208388684363,102.31506065021476,104.80883131249665,108.10803432397483,110.01095399573299,107.16296658798143,104.26081408076527,104.57892476708244,104.40788164632959,102.40659691001572,109.32916585616829,102.06879838228365,107.51194340479125,106.2494349044419,106.62650702879333,117.38438126203431,96.73102836366382,115.36751749155113
2025-02-16,106.22134568368752,106.35678655854687,105.88387517037548,106.90083676686997,106.27119520781686,105.1487570911822,105.60996326004923,110.24749231648121,105.41460788822648,98.75500643678808,102.34739202560625,104.99552898179152,108.11899304292757,110.00015161757058,107.18473275776279,104.26081408076527,104.57892476708244,104.40788164632959,102.40659691001572,109.32916585616829,102.06879838228365,107.51194340479125,106.2494349044419,106.62650702879333,117.38438126203431,96.73102836366382,115.36751749155113
2025-02-17,106.25054232227502,106.357606701187,105.8746012359203,106.90836171817351,106.30809046834533,105.18973586983572,105.66893155525672,110.2962610441476,105.53808262874531,99.01123152602693,102.56731731511331,105.18869577369432,108.15742667628956,110.00224910944999,107.24121240508701,104.27184398405348,104.58751396700465,104.41224319459458,102.42074445766161,109.33059294334723,102.09664651999054,107.48038325809878,106.4815375374704,106.08977274691979,117.38438126203431,96.73102836366382,115.8185885350163
2025-02-18,106.5633477445485,106.70476760345518,106.28430543987207,107.21807553115285,106.67318446691809,105.55169858121721,106.10206658753518,110.37562385777437,105.9315049288363,100.14660970767174,103.27752981061289,105.58549620967352,108.27153289952452,110.04388088839787,107.39131240146767,104.85128739859243,105.23395828799325,106.09712871740841,102.42937822184628,110.20676108179131,102.21440459962221,107.59472829484636,106.83045203174888,105.47621347777934,120.9565510417206,96.73102836366382,116.27963112988748
2025-02-19,106.88054684569663,106.79078911166252,106.32811419667898,107.28935229428835,107.04540030467382,105.9582771985602,106.58610106796282,110.3562001999431,107.11396920752117,103.55709661280069,105.52513916658117,106.97588716931047,108.51485149573118,110.03674578697122,107.75901654715726,104.94377073197202,105.33744237640809,106.20886458371109,102.37252777595968,110.63850999252699,102.2310846708993,107.56408555409155,106.79531098917316,105.4456545308834,120.94631707735039,96.6992094476013,116.25274568455023
2025-02-20,107.12565533696527,107.14482104185862,106.69058622301414,107.59750037619638,107.30823208365544,106.23697424992851,106.90060982286731,110.38209963427853,107.2762294230263,103.26789398829726,105.50556859922497,107.15507661739531,108.8374331531767,110.19643996632098,108.16249478811628,105.4728537434551,105.92568048682111,107.98247258400653,102.64739733661747,110.61712038999563,102.35254570966364,107.64488971859194,106.91145112288088,104.66821798181171,120.94631707735039,96.6992094476013,117.9241658663104
2025-02-21,107.38276628368156,107.44050794684664,106.88908185859043,107.8504564799301,107.59038183441155,106.49685218292004,107.2639723114781,110.37220265759946,107.84328458289198,104.58910156896654,105.96964745462721,106.98732066624103,109.49528322332911,110.9407246665437,108.77741788590914,105.79547317558593,106.29661933799021,108.98434747969492,102.74427600707992,110.88908951780753,102.34220894249239,107.62824359794627,107.02759125658856,104.2588027575642,120.94631707735039,96.6992094476013,118.40565930634011
2025-02-22,107.43824701485505,107.51296334840399,107.10111330718422,107.90672386808072,107.6781420870756,106.62173268134885,107.22308762087745,110.32889154347966,107.73847251245805,105.40908306955549,106.25366508614111,106.87625105174897,109.04763735157404,110.53578618161677,108.30856177917725,105.80616253251733,106.29858160645267,108.8853802297856,102.81965835601153,110.84469492578546,102.41303433304041,108.10235930532767,107.3767694736046,104.28906403895483,120.94631707735039,96.6992094476013,120.26539368255283
